寂	（ji;bu）
寃	（yr;bt）
寄	（ji;bq）
寅	（yn;bb）
密	（mi;bu,mi;ub）
寇	（kb;bp,kb;by）
寈	（qy;bq）
寉	（he;bv）
寊	（vf;bv）
寋	（jm;be）
富	（fu;bf,fu;bt）
寍	（ny;bm）
寎	（by;bb）
寏	（hr;bh）
寐	（mz;bw）
寑	（qn;bq）
寒	（hj;bd）
寓	（yu;by,yv;by）
寔	（ui;bu）
寕	（ny;bd）
寖	（jn;bj,qn;bj）
寗	（ny;br）
寘	（vi;bv）
寙	（yu;bg,yv;bg）
寚	（bk;bf）
寛	（kr;bj）
寜	（ny;bd）
寝	（qn;by）
寞	（mo;bm）
察	（ia;bj）
寠	（ju;bl,jv;bl,lb;bl）
寡	（gw;bf）
寢	（qn;by）
寣	（hu;by）
寤	（wu;bw）
寥	（lc;bl,lc;bp）
實	（ui;bg）
寧	（ny;bd）
寨	（vl;bm,vl;mb）
審	（uf;bf）
寪	（wz;bw）
寫	（xx;bd,xx;bh）
寬	（kr;bd,kr;bj）
寭	（hv;bh）
寮	（lc;bl,lc;bx）
寯	（jp;bg,jp;bj）
寰	（hr;bh,hr;by）
寱	（yi;bn）
寲	（yi;by）
寳	（bk;bb）
寴	（qn;bq）
寵	（is;bl）
寶	（bk;bb）
寷	（fg;bd,fg;bf）
寸	（cp;ad,cp;hd）
对	（dv;cy,dv;yc）
寺	（si;ct,si;tc）
寻	（xn;cx,xn;xc,xp;cx,xp;xc）
导	（dk;cs,dk;sc）
寽	（lo;vc,lt;vc）
対	（dv;cw,dv;wc）
寿	（ub;cf,ub;fc）
尀	（po;ck,po;cp）
封	（fg;cg）
専	（vr;ac,vr;ca,vr;ch,vr;hc）
尃	（fu;cf,fu;fc）
射	（ue;cu,ue;uc,ye;cu,ye;uc,yi;cu,yi;uc）
尅	（ke;ck,ke;kc,kz;ck,kz;kc）
将	（jd;dc,jd;jc,jd;pc）
將	（jd;pc）
專	（vr;ac,vr;cd,vr;hc）
尉	（wz;cu,yu;cu,yv;cu）
尊	（zp;cq,zp;qc）
尋	（xn;ck,xn;xc,xp;ck,xp;xc）
尌	（uu;ca,uu;ch,uu;cv,vu;ca,vu;ch,vu;cv）
對	（dv;ct,dv;cw）
導	（dk;cd）
小	（xc;ad,xc;ud）
尐	（ji;xd,jx;xd）
少	（uk;xp）
尒	（er;rx）
尓	（er;pd,er;px,er;rx）
尔	（er;dx,er;xd）
尕	（ga;nx,ga;xn）
尖	（jm;xd）
尗	（uu;ux）
尘	（if;tx,if;xt）
尙	（uh;xj,uh;xk）
尚	（uh;xk）
尛	（mo;xx）
尜	（ga;xx）
尝	（ih;dy,ih;xy）
尞	（lc;dx）
尟	（xm;uu）
尠	（xm;uu）
尡	（kp;gk）
尢	（pp;yb,yb;ag,yb;hg）
尣	（wh;be）
尤	（yb;ad,yb;hd,yb;yd）
尥	（lc;yu）
尦	（lc;bu）
尧	（oa;hz,yk;gw,yk;wg）
尨	（ls;ap,ls;hp,ls;lp,mg;ap,mg;hp,mg;lp,mh;ap,mh;hp,mh;lp,ph;ap,ph;hp,ph;lp）
尩	（oa;ph,wh;we,wh;ww）
尪	（wh;yw）
尫	（wh;ww）
尬	（ga;yj）
尭	（yk;uw,yk;wh）
尮	（do;yd）
尯	（kv;yw）
尰	（vs;yv）
就	（jq;yj）
尲	（gj;yj）
尳	（gu;yg）
尴	（gj;yj）
尵	（tv;yg）
尶	（gj;wj）
尷	（gj;yj）
尸	（ui;ap,ui;kp,ui;vp）
尹	（yn;ap,yn;vp）
尺	（ii;ad,ii;ud,ii;vd）
尻	（kk;uj）
尼	（ni;ub）
尽	（jn;id）
尾	（wz;um,yi;um）
尿	（nc;uu,sv;uu）
局	（ju;uk,jv;uk）
屁	（pi;ub）
层	（cg;uy）
屃	（xi;ub）
屄	（bi;ux）
居	（ju;ug,jv;ug）
屆	（jx;uk）
屇	（tm;ut）
屈	（qu;ui,qv;ui）
屉	（ti;uu）
届	（jx;uy）
屋	（wu;uv）
屌	（dc;ud）
屍	（ui;us）
屎	（ui;um）
屏	（by;ub,py;ub）
屐	（ji;uv）
屑	（xc;ux,xx;ux）
屒	（vf;ui）
屓	（xi;ub）
屔	（ni;qn）
展	（vj;uy）
屖	（xi;ux）
屗	（cp;cw,cp;uc）
屘	（mj;uz,mj;zw）
屙	（ee;ua）
屚	（lb;uy）
屛	（by;ub,py;ub）
屜	（ti;uu）
屝	（fz;uf）
属	（uu;uy,vu;uy）
屟	（ti;um,xx;um）
屠	（tu;uv）
屡	（lv;ul）
屢	（lv;ul）
屣	（xi;uv,xi;ux）
層	（cg;uc）
履	（lv;uf）
屦	（ju;ul,jv;ul）
屧	（xx;um）
屨	（lv;ul）
屩	（jt;uq）
屪	（lc;ul）
屫	（jt;uq）
屬	（uu;ui,uu;uu,vu;ui,vu;uu）
屭	（xi;ub）
屮	（ck;aa,ck;uu,ie;aa,ie;uu,pp;ck）
屯	（tp;ag,tp;hg,vp;ag,vp;hg）
屰	（ji;qc,ni;qc）
山	（uj;aa,uj;uu）
屲	（wa;pu）
屳	（xm;ru）
屴	（li;ul）
屵	（an;ui）
屶	（hv;ud）
屷	（hv;un）
屸	（hs;ug,ls;ug）
屹	（yi;uq）
屺	（qi;uj）
屻	（rf;ur）
屼	（wu;uw）
屽	（an;ug,hj;ug）
屾	（uf;uu）
屿	（yu;uy,yv;uy）
岀	（iu;uu）
岁	（sv;ux）
岂	（qi;uj）
岃	（yn;ur）
岄	（yt;uo,yt;uy）
岅	（bj;uf）
岆	（yk;uy）
岇	（ah;ue,ah;uy）
岈	（ya;uy）
岉	（wu;uw）
岊	（jx;ub）
岋	（ee;uj）
岌	（ji;uj）
岍	（qm;uk）
岎	（ff;uf）
岏	（wj;uy）
岐	（qi;uv）
岑	（cf;uj）
岒	（qm;uj）
岓	（qi;uj）
岔	（ia;uf）
岕	（jx;uj）
岖	（qu;uq,qv;uq）
岗	（gh;ug）
岘	（xm;uj）
岙	（ao;uy,ao;yu）
岚	（lj;uf）
岛	（dk;nu,dk;un）
岜	（ba;ub）
岝	（zo;uv）
岞	（zo;uv）
岟	（yh;uy）
岠	（ju;uj,jv;uj）
岡	（gh;ku）
岢	（ke;uk）
岣	（gb;uj）
岤	（xt;ux）
岥	（po;up）
岦	（li;ul）
岧	（tc;uv）
岨	（ju;uq,jv;uq）
岩	（yj;uu）
岪	（fu;uf）
岫	（xq;uy）
岬	（jw;uj）
岭	（ly;ul）
岮	（to;ut）
岯	（pi;up）
岰	（ao;uy）
岱	（dl;ud）
岲	（kd;ux）
岳	（yt;qu,yt;uq）
岴	（qu;uq,qv;uq）
岵	（hu;ug）
岶	（po;ub）
岷	（mn;um）
岸	（an;ug）
岹	（tc;uv）
岺	（ly;ul）
岻	（di;ud）
岼	（py;up）
岽	（ds;ud）
岾	（ze;uv,zl;uv）
岿	（kv;ug）
峀	（xq;uy）
峁	（mk;um）
峂	（ts;ud）
峃	（xt;du,xt;ub）
峄	（yi;uf）
峅	（bm;ub,bm;uc）
峆	（he;uh）
峇	（ba;uh,ke;uh）
峈	（lo;ug）
峉	（ee;ug）
峊	（fu;uv,nx;uv）
峋	（xp;ux）
峌	（dx;uv）
峍	（lu;uy）
峎	（en;ug）
峏	（er;ue）
峐	（gl;uh）
峑	（qr;uq）
峒	（ds;ut,ts;ut）
峓	（yi;uy）
峔	（mu;ul）
峕	（ui;uo,ui;ur）
峖	（an;ua）
峗	（wz;uw）
峘	（hr;ug）
峙	（ui;us,vi;us）
峚	（mi;ut）
峛	（li;ul）
峜	（fa;uq）
峝	（ts;ut）
峞	（wz;uw）
峟	（yb;uy）
峠	（qw;ux）
峡	（xw;uj）
峢	（li;ul）
峣	（yk;uy）
峤	（jc;uq,qc;uq）
峥	（vg;uv）
峦	（lr;uy,lr;yu）
峧	（jc;uj）
峨	（ee;uw）
峩	（ee;uw）
峪	（yu;ug,yv;ug）
峫	（xx;ux,ye;ux）
峬	（bu;uf）
峭	（qc;ux）
峮	（qp;uj）
峯	（fg;uf）
峰	（fg;uf）
峱	（nk;qu,nk;un）
峲	（li;ul）
峳	（yb;uw,yb;uy）
峴	（xm;uj）
峵	（rs;uh）
島	（dk;nu,dk;un）
峷	（uf;ux）
峸	（ig;ui）
峹	（tu;uy）
峺	（gg;ug）
峻	（jp;uj,jp;uw）
峼	（gk;ug）
峽	（xw;uj）
峾	（yn;uj,yn;uy）
峿	（wu;uw）
崀	（lh;ul）
崁	（kj;uk）
崂	（lk;ul）
崃	（ll;ul）
崄	（xm;ua,xm;uh,xm;uq）
崅	（qt;uj）
崆	（ks;uk）
崇	（is;uz）
崈	（is;uz）
崉	（ta;ut）
崊	（ln;ul）
崋	（hw;ua,hw;uh）
崌	（ju;uj,jv;uj）
崍	（ll;ul）
崎	（qi;uq）
崏	（mn;uh）
崐	（kp;uk）
崑	（kp;uk）
崒	（cv;uz,zu;uz）
崓	（gu;ug）
崔	（cv;uv）
崕	（ya;uy）
崖	（ai;uy,ya;uy）
崗	（gh;ug）
崘	（lp;ul）
崙	（lp;ul）
崚	（ly;ul）
崛	（jt;uq）
崜	（do;ui）
崝	（vg;uq）
崞	（go;ux）
崟	（yn;uj）
崠	（ds;ud）
崡	（hj;uh）
崢	（vg;uv）
崣	（wz;uw）
崤	（xc;uy）
崥	（bi;ub,pi;ub）
崦	（yj;ud,yj;uy）
崧	（ss;us）
崨	（jx;uj）
崩	（bg;up）
崪	（zu;uz）
崫	（jt;uq）
崬	（ds;ud）
崭	（vj;uv）
崮	（gu;ug）
崯	（yn;uj）
崰	（zi;ut,zi;uz）
崱	（ze;uz）
崲	（hd;uh）
崳	（yu;uy,yv;uy）
崴	（wl;uw,wz;uw）
崵	（dh;uy,yh;uy）
崶	（fg;uf）
崷	（qq;uq）
崸	（yh;uy）
崹	（ti;ud）
崺	（yi;uu）
崻	（ui;ud,vi;ud）
崼	（dx;uu,ui;uu）
崽	（zl;us）
崾	（yk;uy）
崿	（ee;ue）
嵀	（vu;uv）
嵁	（kj;uu,vj;uu）
嵂	（lv;ul）
嵃	（yj;uy）
嵄	（mz;um）
嵅	（hj;ux）
嵆	（ji;uy）
嵇	（ji;hu）
嵈	（hr;uy）
嵉	（ty;ut）
嵊	（ug;ui）
嵋	（mz;um）
嵌	（kj;uq,qm;uq）
嵍	（mk;um,mk;uw,wu;um,wu;uw）
嵎	（yu;uy,yv;uy）
嵏	（zs;uw）
嵐	（lj;uf）
嵑	（jx;uh,ke;uh）
嵒	（yj;up）
嵓	（yj;up）
嵔	（wz;uw）
嵕	（zs;uw）
嵖	（ia;ui）
嵗	（sv;uu）
嵘	（rs;ur）
嵙	（ke;uk）
嵚	（qn;uq）
嵛	（yu;uy,yv;uy）
嵜	（qi;uk）
嵝	（lb;ul）
嵞	（tu;uy,tu;yu）
嵟	（cv;uv）
嵠	（xi;ux）
嵡	（wg;uw）
嵢	（ch;uc）
嵣	（dh;ut,th;ut）
嵤	（rs;hu,rs;ub,yy;hu,yy;ub）
嵥	（jx;uj,jx;um）
嵦	（ai;ud,ai;uq,kl;ud,kl;uq）
嵧	（lq;ul）
嵨	（wu;uw）
嵩	（ss;ug）
嵪	（kk;ug,qc;ug）
嵫	（zi;uz）
嵬	（wz;ug）
嵭	（bg;up）
嵮	（dm;uv）
嵯	（co;ui）
嵰	（qm;uj,qn;uj）
嵱	（ys;ur）
嵲	（nx;un）
嵳	（ci;ui,co;ui）
嵴	（ji;uj）
嵵	（ui;uu）
嵶	（ro;ur）
嵷	（ss;uc,ss;uv）
嵸	（zs;uc,zs;uv）
嵹	（jd;uq）
嵺	（lc;ul,lc;up）
嵻	（kh;uk）
嵼	（yj;ui）
嵽	（di;ud,dx;ud）
嵾	（cf;up）
嵿	（dy;ud）
嶀	（tu;uk,tu;uy）
嶁	（lb;ul）
嶂	（vh;uv）
嶃	（cj;uv,vj;uv）
嶄	（cj;uv,vj;uv）
嶅	（ao;ua,ao;uw）
嶆	（ck;uc）
嶇	（qu;uq,qv;uq）
嶈	（qd;uj）
嶉	（wz;uw）
嶊	（zv;ut）
嶋	（dk;un）
嶌	（dk;un）
嶍	（xi;ub,xi;ux）
嶎	（yu;uw,yv;uw）
嶏	（pi;up,pz;up）
嶐	（ls;ul）
嶑	（xd;ux）
嶒	（cg;uc）
嶓	（bo;uf）
嶔	（qn;uq）
嶕	（jc;uj）
嶖	（yj;ux,yj;uy）
嶗	（lk;ul）
嶘	（vj;uv）
嶙	（ln;ul）
嶚	（lc;ul,lc;ux）
嶛	（lc;ul,lc;ux）
嶜	（qn;uo,qn;ur）
嶝	（dg;ud）
嶞	（to;us）
嶟	（zp;uz）
嶠	（jc;uq,qc;uq）
嶡	（gv;uj,gv;uq,jt;uj,jt;uq）
嶢	（yk;uy）
嶣	（jc;uj）
嶤	（yk;uy）
嶥	（jt;uj,jt;uq）
嶦	（uj;uv,uj;uy,vj;uv,vj;uy）
嶧	（yi;ux）
嶨	（xt;ju,xt;ub）
嶩	（nk;un）
嶪	（ye;uy）
嶫	（ye;uw）
嶬	（yi;uy）
嶭	（nx;ux）
嶮	（xm;uq）
嶯	（ji;ug,ji;uj）
嶰	（xx;uj）
嶱	（jx;ug,ke;ug）
嶲	（gv;ug,gv;uj,jr;ug,jr;uj,xi;ug,xi;uj）
嶳	（di;ut）
嶴	（ao;ua）
嶵	（zv;uz）
嶶	（wz;uw）
嶷	（yi;uy）
嶸	（rs;ur）
嶹	（dk;uu）
嶺	（ly;ul）
嶻	（jx;uj）
嶼	（yu;uy,yv;uy）
嶽	（yt;uq,yt;uy）
嶾	（yn;uj,yn;ux）
嶿	（ru;ux）
巀	（jx;ug）
巁	（li;ul,lx;ul）
巂	（gv;uk,jr;uk,xi;uk）
巃	（ls;ul）
巄	（ls;ul）
巅	（dm;ud）
巆	（hs;uy,yy;uy）
巇	（xi;ug,xi;ux）
巈	（ju;uj,jv;uj）
巉	（ij;ui,ij;ut）
巊	（yy;uy）
巋	（kv;ug,kv;uj）
巌	（yj;ug,yj;uy）
巍	（wz;uw）
巎	（nk;un,nk;uw）
巏	（qr;uv）
巐	（ik;uu）
巑	（cr;uz）
巒	（lr;us,lr;yu）
巓	（dm;uy）
巔	（dm;uy）
巕	（nx;un）
巖	（yj;ug,yj;uy）
巗	（yj;ug,yj;uy）
巘	（yj;uq,yj;ux）
巙	（kv;uk,kv;uw）
巚	（yj;uq,yj;ux）
巛	（ir;aa,ir;vv）
巜	（ky;aa,ky;vv,pp;ky）
川	（ir;pa,ir;pu）
州	（vb;da,vb;du,vb;id）
巟	（hd;wi）
巠	（jy;ag,jy;gi,jy;hg,xy;ag,xy;gi,xy;hg）
巡	（xp;zi）
巢	（ik;ig）
巣	（ik;dg）
巤	（lx;iu）
工	（gs;aa,gs;hh）
左	（zo;gu,zo;ug）
巧	（qc;gk）
巨	（ju;aa,ju;hv,ju;kk,jv;aa,jv;hv,jv;kk）
巩	（gs;gf）
巪	（ge;ja,ge;jv）
巫	（wu;gc,wu;gr）
巬	（pu;fj）
巭	（bu;fg,bu;gf）
差	（ci;yg,ia;yg,il;yg）
巯	（oa;zz,qq;ai,qq;si,qq;vi）
巰	（oa;hz,qq;ai,qq;hi,qq;ji）
己	（ji;ag,ji;vg）
已	（yi;ag,yi;vg）
巳	（si;ag,si;vg）
巴	（ba;ag,ba;kg,ba;vg）
巵	（oa;pz,vi;ba,vi;bh,vi;pb）
巶	（vk;sv）
巷	（hh;gs,hh;sg,xd;gs,xd;sg）
巸	（yi;is,yi;si）
巹	（jn;ji）
巺	（xp;sb）
巻	（jr;jf,jr;jj）
巼	（pa;bb）
巽	（xp;gs,xp;sg）
巾	（jn;aa,jn;uu）
巿	（fu;aa,fu;aj,fu;hu）
帀	（za;aj,za;hj）
币	（bi;pj）
市	（ui;dj,ui;wj）
布	（bu;ju,bu;uj）
帄	（dy;jd）
帅	（uy;aj,uy;dj,uy;jd,uy;uj）
帆	（fj;jf）
帇	（nx;aa,nx;vu）
师	（ui;ab,ui;aj,ui;db,ui;dj,ui;ub,ui;uj）
帉	（ff;jf）
帊	（pa;jb）
帋	（vi;uj）
希	（xi;ib,xi;ij,xi;ju）
帍	（hu;hj）
帎	（dj;jg,dj;jy）
帏	（wz;jw）
帐	（vh;ji）
帑	（nu;jn,th;jn）
帒	（dl;jd）
帓	（mo;jm,wa;jm）
帔	（pz;jp）
帕	（pa;jb）
帖	（tx;jv）
帗	（fu;jb）
帘	（lm;bj,lm;jb,lm;jx,lm;xj）
帙	（vi;ju）
帚	（vb;jb,vb;xj）
帛	（bo;bj,bo;jb）
帜	（vi;jv）
帝	（di;dj,di;jb,di;lj,di;wj）
帞	（mo;jb）
帟	（yi;jy,yi;yj）
帠	（yi;jj）
帡	（py;jb）
帢	（qw;jh）
帣	（jr;jf,jr;jj）
帤	（ru;jr）
帥	（uy;jv,uy;vj）
带	（dl;jb）
帧	（vf;jv,vg;jv）
帨	（uv;jd）
帩	（qc;jx）
帪	（vf;ji）
師	（ui;bv,ui;vb）
帬	（qp;jj,qp;yd）
席	（xi;gj,xi;jc）
帮	（bh;jb）
帯	（dl;jb）
帰	（gv;dj,gv;dv）
帱	（dk;ju,ib;ju）
帲	（by;jb）
帳	（vh;ji）
帴	（jm;jj,sj;jj）
帵	（wj;jw）
帶	（dl;jb）
帷	（wz;jv）
常	（ih;dd,ih;jk,ih;xd）
帹	（qx;jq,ua;jq）
帺	（ji;jq,qi;jq）
帻	（ze;jz）
帼	（go;jg）
帽	（mk;jm）
帾	（vu;jv）
帿	（hb;jh）
幀	（vf;jv）
幁	（vg;jy）
幂	（mi;bj,mi;jd）
幃	（wz;jw）
幄	（wo;jw）
幅	（fu;jf,fu;jt）
幆	（yi;jh）
幇	（bh;jf）
幈	（py;jp）
幉	（dx;jm）
幊	（gs;jg）
幋	（pj;jb）
幌	（hd;jh）
幍	（tk;jy）
幎	（mi;jl,mi;jm）
幏	（jw;jj）
幐	（tg;oj,tg;yj）
幑	（hv;rw,hv;xw）
幒	（vs;jc,vs;jx）
幓	（qc;jc,uf;jc,uj;jc）
幔	（mj;jm）
幕	（mu;cj,mu;jm）
幖	（bc;jp）
幗	（go;jg）
幘	（ze;jz）
幙	（mu;jm）
幚	（bh;bb,bh;jb）
幛	（vh;jv）
幜	（jy;jj）
幝	（ij;jd）
幞	（fu;jd,fu;jf,fu;jp）
幟	（vi;jg,vi;jv）
幠	（hu;jw）
幡	（fj;jf）
幢	（id;jt,vd;jt）
幣	（bi;jb,bi;jw）
幤	（bi;ji,bi;jw）
幥	（vh;jv）
幦	（mi;jb,mi;jx）
幧	（qc;jz）
幨	（ij;jv,ij;jy）
幩	（ff;jb）
幪	（mg;jm）
幫	（bh;bf,bh;jf）
幬	（dk;ju,ib;ju）
幭	（mx;jm）
幮	（iu;jc,iu;ji）
幯	（jx;jj）
幰	（xm;jx）
幱	（lj;jj,lj;jl）
干	（gj;aa,gj;hu）
平	（py;aa,py;gb,py;hu）
年	（nm;pa,nm;pu,nm;ra,nm;ru）
幵	（jm;gg）
并	（by;bk,by;qc）
幷	（by;dg）
幸	（xy;tu,xy;ty）
幹	（gj;gu,gj;ug,oa;hs）
幺	（yk;ad,yk;as,yk;vd,yk;vs）
幻	（hr;yg）
幼	（yb;ly,yb;yl）
幽	（yb;uy）
幾	（ji;yd,ji;yg,ji;yu,oa;zd）
广	（an;dp,gd;dp）
庀	（pi;gb）
庁	（ty;gd）
庂	（ze;gr）
広	（gd;gs）
庄	（vd;gt）
庅	（me;gm,mo;gm）
庆	（qy;gd）
庇	（bi;gb,pi;gb）
庈	（qn;gj）
庉	（dp;gt,tp;gt）
床	（id;gm,id;mg）
庋	（gv;gv）
庌	（ya;gy）
庍	（bl;gj,ty;gj）
庎	（jx;gj）
序	（xu;gy,xv;gy）
庐	（lu;gh）
庑	（wu;gw）
庒	（vd;gd,vd;gt）
库	（ku;gi）
应	（yy;ga,yy;gh）
底	（de;gd,di;gd）
庖	（pk;gb）
店	（dm;gv）
庘	（ya;gj）
庙	（mc;gy）
庚	（gg;gd,gg;gg,gg;gr）
庛	（ci;gc）
府	（fu;gf）
庝	（ts;gd）
庞	（ph;gl）
废	（fz;gf）
庠	（xd;gy）
庡	（yi;gy）
庢	（vi;gv）
庣	（tc;gv）
庤	（vi;gs）
庥	（xq;gx）
度	（do;gy,du;gy）
座	（zo;gz）
庨	（xc;gx）
庩	（tu;gy）
庪	（gv;gj）
庫	（ku;gi）
庬	（mg;gl,mg;gm,mh;gl,mh;gm,ph;gl,ph;gm）
庭	（ty;gt）
庮	（yb;gy）
庯	（bu;gf）
庰	（by;gb,py;gb）
庱	（ig;gl）
庲	（ll;gl）
庳	（bi;gb,bz;gb）
庴	（co;gx,ji;gx）
庵	（an;gd,an;gy）
庶	（uu;gd,uu;gh）
康	（kh;gl）
庸	（ys;ga,ys;gh,ys;gy）
庹	（to;gi）
庺	（ss;gm,ss;gs）
庻	（uu;gc）
庼	（qy;gq）
庽	（yu;gy,yv;gy）
庾	（yu;gy,yv;gy）
庿	（mc;gm）
廀	（sb;gs,sb;gy）
廁	（ce;gz）
廂	（xd;gx）
廃	（fz;gf）
廄	（jq;gu）
廅	（ee;gh,ee;gm）
廆	（gv;gg,hv;gg,wz;gg）
廇	（lq;gl）
廈	（ua;gx,xw;gx）
廉	（lm;gj）
廊	（lh;gl）
廋	（sb;gs）
廌	（vi;gd,vi;gh）
廍	（bu;gb）
廎	（qy;gq）
廏	（jq;gu）
廐	（jq;gj,jq;gw）
廑	（jn;gj,qn;gj）
廒	（ao;ga,ao;gw）
廓	（ko;gg）
廔	（lb;gl）
廕	（yn;gy）
廖	（lc;gl,lc;gp）
廗	（dl;gd）
廘	（lu;gl）
廙	（yi;gg,yi;gy）
廚	（iu;gc,iu;gu）
廛	（ij;gt）
廜	（tu;gt）
廝	（si;gs）
廞	（xn;gq）
廟	（mc;gi）
廠	（ih;gi,ih;gw）
廡	（wu;gw）
廢	（fz;gf）
廣	（gd;gh）
廤	（kk;gb,kk;gi）
廥	（ky;gh）
廦	（bi;gb,bi;gx）
廧	（qd;gh,qd;gs,se;gh,se;gs）
廨	（xx;gj）
廩	（ln;gb,ln;gh）
廪	（ln;gb,ln;gu）
廫	（lc;gj,lc;gl,lc;gp）
廬	（lu;gl）
廭	（ji;gj）
廮	（yy;gy）
廯	（xm;gx）
廰	（ty;gt）
廱	（ys;gv,ys;gy）
廲	（li;gl）
廳	（ty;gt,ty;gx）
廴	（pp;zb）
廵	（xp;zi）
延	（yj;zv）
廷	（ty;zr）
廸	（di;zy）
廹	（pl;zb,po;zb）
建	（jm;zy）
廻	（hv;zh）
廼	（nl;zx）
廽	（hv;zh）
廾	（gs;aa,gs;hu,pp;ck）
廿	（nm;aa,nm;hh,pp;ck）
开	（kl;ac,kl;hc）
弁	（bm;cs,bm;sc）
异	（yi;cs,yi;sc）
弃	（qi;cw,qi;dc,qi;wc）
弄	（ls;cw,ls;wc,ns;cw,ns;wc）
弅	（ff;cf,ff;fc）
弆	（ju;cq,ju;qc,jv;cq,jv;qc）
弇	（yj;ch,yj;hc）
弈	（yi;cy,yi;wc,yi;yc）
弉	（zh;cv）
弊	（bi;cb,bi;cw）
弋	（pp;yi,yi;ad,yi;hd）
弌	（yi;ya,yi;yh）
弍	（er;ye）
弎	（sj;ys）
式	（ui;gy,ui;yg）
弐	（er;ye）
弑	（ui;iu,ui;uu）
弒	（ui;iu,ui;uu）
弓	（gs;ag,gs;vg）
弔	（dc;aa,dc;ga,dc;gu,dc;vu,oa;zs）
引	（yn;ga,yn;gu）
弖	（hu;ga,hu;gh）
弗	（fu;aa,fu;gp,fu;vu）
弘	（hs;gs）
弙	（wu;gy）
弚	（tv;bd）
弛	（ii;gy）
弜	（jd;gg）
弝	（ba;gb）
弞	（uf;gq）
弟	（di;bp）
张	（vh;gi）
弡	（jt;gj,vh;gj）
弢	（tk;gy）
弣	（fu;gf）
弤	（di;gd）
弥	（mi;ge）
弦	（xm;gx）
弧	（hu;gg）
弨	（ik;gv）
弩	（nu;gn）
弪	（jy;gg）
弫	（vf;gi）
弬	（yi;gi）
弭	（mi;ge）
弮	（jr;gf,jr;jg,qr;gf,qr;jg）
弯	（wj;gy,wj;yg）
弰	（uk;gx）
弱	（ro;gd）
弲	（xr;go,xr;gy,yr;go,yr;gy）
弳	（jy;gg,jy;gj）
弴	（dc;gx）
張	（vh;gi）
弶	（jd;gj）
強	（jd;gi,qd;gi）
弸	（pg;gp）
弹	（dj;gd,tj;gd）
强	（jd;gs,qd;gs）
弻	（bi;gg）
弼	（bi;bg,bi;gg）
弽	（ue;gm）
弾	（dj;gd,tj;gd）
弿	（jm;bg,jm;gb）
彀	（gb;gu,gb;ug）
彁	（ge;gg）
彂	（fa;yu）
彃	（bi;gb）
彄	（kb;gq）
彅	（jm;gj）
彆	（bx;gb,bx;gw）
彇	（xc;gs）
彈	（dj;gd,tj;gd）
彉	（go;gh）
彊	（jd;gj,qd;gj）
彋	（hs;gh,hs;gy）
彌	（mi;ge）
彍	（go;gg）
彎	（wj;gs,wj;yg）
彏	（jt;gj,jt;gy）
彐	（pp;xt,xt;aa,xt;vh）
彑	（ji;aa,ji;vh,pp;ji）
归	（gv;ax,gv;dx,gv;ux）
当	（dh;xx）
彔	（lu;au,lu;ju,lu;uj,lu;vu,oa;zd）
录	（lu;au,lu;ua,lu;uh,lu;vu）
彖	（tr;ad,tr;ju,tr;ua,tr;uj,tr;uv,tr;vd）
彗	（hv;fx,hv;xf）
彘	（oa;zz,vi;ab,vi;jb,vi;uj,vi;vb）
彙	（hv;gb,hv;jg,oa;zd）
彚	（hv;ag,hv;gb,hv;vg,oa;zd）
彛	（yi;ac,yi;cf,yi;vc）
彜	（yi;jc）
彝	（yi;ac,yi;cs,yi;jc,yi;vc）
彞	（yi;cf）
彟	（ho;xh,ho;xy,oa;zd）
彠	（ho;xh,ho;xy,oa;zd）
彡	（pp;px,uj;pp,xm;pp）
形	（xy;pk）
彣	（wf;pw,wf;wp）
彤	（ts;pd）
彥	（yj;pi,yj;wp）
彦	（yj;dp,yj;ip,yj;wp）
彧	（oa;hd,yu;hp,yu;kp,yv;hp,yv;kp）
彨	（ii;pl）
彩	（cl;pc）
彪	（bc;hp）
彫	（dc;pv）
彬	（bn;mu,bn;pl）
彭	（bh;pd,bh;up,pg;pd,pg;up）
彮	（ys;pr）
彯	（pc;pp）
彰	（vh;pv）
影	（yy;pj）
彲	（ii;pl）
彳	（ii;pa,ii;pu,pp;rf,pp;xy）
彴	（bo;ru,bo;xu,vo;ru,vo;xu）
彵	（to;ry,to;xy,yi;ry,yi;xy）
彶	（ji;rj,ji;xj）
彷	（fh;rf,fh;xf,ph;rf,ph;xf）
彸	（vs;rg,vs;xg）
役	（yi;ru,yi;xu）
彺	（wh;rw,wh;xw）
彻	（ie;rq,ie;xq）
彼	（bi;rp,bi;xp）
彽	（di;rd,di;xd）
彾	（ly;rl,ly;xl）
彿	（fu;rf,fu;xf）
往	（wh;rv,wh;xv）
征	（vg;rv,vg;xv）
徂	（cu;rq,cu;xq）
徃	（wh;ru,wh;xu）
径	（jy;rg,jy;xg）
待	（dl;rs,dl;xs）
徆	（xi;rx,xi;xx）
徇	（xp;rx,xp;xx）
很	（hf;rg,hf;xg）
徉	（yh;ry,yh;xy）
徊	（hv;rh,hv;xh,hy;rh,hy;xh）
律	（lv;ry,lv;xy）
後	（hb;rw,hb;xw）
徍	（jw;rg,jw;xg,wa;rg,wa;xg,wh;rg,wh;xg）
徎	（ig;ri,ig;xi,vg;ri,vg;xi）
徏	（vi;rb,vi;xb）
徐	（xu;ry,xu;xy,xv;ry,xv;xy）
徑	（jy;rg,jy;rj,jy;xg,jy;xj）
